text;Hate.speech;Sexism;Body;Racism;Ideology;Homophobia;Origin;Religion;Health;OtherLifestyle;Migrants;Ageing
essa mulher é mt burra;1;1;0;0;0;0;0;0;0;0;0;0
"mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR";1;1;0;0;0;0;0;0;0;0;0;0
"Refugiados Muçulmanos são flagrados atacando a Polícia Nacional Francesa.
Não são manifestantes. São anarquistas... https://t.co/SJezGrcRr1";0;0;0;0;0;0;0;0;0;0;0;0
"RT @FromHell6661: Quando o patrão pede pra fazer hora extra a mulherada inventa que tá ate com família doente em casa
E depois não sabe pq _";1;1;0;0;0;0;0;0;0;0;0;0
radio talent burra coloca macho p eneltecer mulher;1;1;0;0;0;0;0;0;0;0;0;0
ESQUECI DE FAZER O CADASTRO DA SARAIVA P GANHAR  DESCONTO, SOU A MULHER MAIS BURRA DO BRASIL;1;1;0;0;0;0;0;0;0;0;0;0
RT @_SartorLari: Sapatão do inferno jakakaka;1;0;0;0;0;1;0;0;0;0;0;0
"RT @_dkcosta: eu sei o q é ser mulher...
qd decidi por mim mesma ter filha(sim ela foi planejada)
ouvir q só mulher burra e desestruturada _";1;1;0;0;0;0;0;0;0;0;0;0
"Odeio sapatão por isso
Não desapega de ex nunka";1;0;0;0;0;1;0;0;0;0;0;0
RT @sadcharlott: homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão;1;1;0;0;0;1;0;0;0;0;0;0
Mulher idiota é assim...errado é o bofe dela  Burra pra Caralho kkkkkkkkkkkkk https://t.co/rUo11Sgvo8;1;1;0;0;0;0;0;0;0;0;0;0
"FODA-SE! 
Quer ceder a toda e qq tentação e não trabalhar?? Pode virar uma cracuda moradora de rua por exemplo... https://t.co/tVyuqQwal4";1;0;0;0;0;0;0;0;0;1;0;0
"""que importa não é ser mulher é se sentir mulher""
AS VEZES ME SINTO O BRÉD PIT, OLHO NO ESPELHO E ACABA
VOCÊ DEVIA SENTIR O MESMO AO URINAR";1;1;0;0;0;0;0;0;0;0;0;0
"RT @dianafigueredoo: ""Feliz dia da mulher pra nós""
Disse fernanda que não menstrua não engravida e prestou alistamento militar obrigatório _";1;1;0;0;0;0;0;0;0;0;0;0
@homemdeverdade usa barba ou bigode, essa coisa de pelinha lisinha pra gente é bunda de mulher !;1;1;0;0;0;0;0;0;0;0;0;0
E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gen _ https://t.co/C8jiZEEIfV;1;0;0;0;0;0;0;0;0;0;1;0
"RT @imztiffany: Taeyeon - Dilma
- lider da nação
- tem muito hate 
- plastica
- sapatão
- apaixonada no aecio
- mãe de todos
- sua fav é s _";1;0;0;0;0;1;0;0;0;0;0;0
a cota de negro aumentou nesse BBB né;1;0;0;1;0;0;0;0;0;0;0;0
RT @PqpCarol22: @BalaaTreem E tão sapatão que não sabe oq é pauuuuu;1;0;0;0;0;1;0;0;0;0;0;0
eu to muito sapatao scrr;1;0;0;0;0;1;0;0;0;0;0;0
@carol_moura13 @RitaBranco02 opa, que fufas tratem se;1;0;0;0;0;1;0;0;0;0;0;0
FATO: Tem muita mulher que é muito mais @homemdeverdade do que muito mariquinha fresco por ai !;1;1;0;0;0;1;0;0;0;0;0;0
RT @bieberlandia: fato 44: se vc é menina, e algum garoto já te chamou de gorda ou feia, vc fingiu que n se importou mas chorou antes de do _;1;1;1;0;0;0;0;0;0;0;0;0
Consegui cortar meu dedo com uma faca de serrinha seria eu a mulher mais burra do mundo?;1;1;0;0;0;0;0;0;0;0;0;0
"""Eu sou aquela mulher que fez a escalada da montanha da vida, removendo pedras e plantando flores."" #MulherDeVerdade";0;0;0;0;0;0;0;0;0;0;0;0
RT @Justiceiro_Sujo: Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.c _;1;1;1;0;1;0;0;0;0;0;0;0
Eu sou demasiado tudo. Demasiado alta, demasiado gorda, demasiado feia, demasiado paciente, demasiado sentimental, puta que pariu.;1;1;1;0;0;0;0;0;0;0;0;0
RT @RachelSherazade: @JOAQUINVOLTOU kkkkkkk! O Brasil tem cura!!!!!;0;0;0;0;0;0;0;0;0;0;0;0
"Mulheres que criam o filho sozinha:
Alguma de vcs já recebeu ao menos um pacote de fralda de algum movimento feminista?";1;1;0;0;1;0;0;0;0;0;0;0
"HOMEM FEMINISTO:
NÃO DEFENDE A ESPOSA
CHEIO DE TATUAGI
MOVIDO A MACONHA E PÓ
DIVIDE A MULHER COM OS PARCERO
DEPRESSIVO
O LEGÍTIMO CORNÃO";1;1;0;0;1;0;0;0;0;0;0;0
É impressionante como todo justiceiro social é podre... https://t.co/olfmLxhxIh;0;0;0;0;0;0;0;0;0;0;0;0
"""Po gata, fica cmg"" ""não"" ""SAI DAQUI ENTÃO, NÃO QUERIA, VC É TODA ZOADA GORDA FEIA IA TE PEGAR POR PENA"" (?????????????????)";1;1;1;0;0;0;0;0;0;0;0;0
"RT @RhRaysa: [8h06 07/03/2017] Naily: Vai ter cschaçadaaa
[8h06 07/03/2017] Naily: Várias sapatão";1;0;0;0;0;1;0;0;0;0;0;0
Parabéns pra você, mulher. Parabéns pra você que é feia, gorda, não se cuida, coitada. Que vão vai arranjar... https://t.co/JRRMHyxpcD;1;1;1;0;0;0;0;0;0;0;0;0
"RT @badstfemale: cl; ex 2ne1 
•_ sofre ataques desde de o debut por ser considerada fora dos padrões, chamada de gorda e feia por várias rev _";1;1;1;0;0;0;0;0;0;0;0;0
RT @jaaguara: Pode ser feia, pode ser gorda, só não pode ser feia e gorda.;1;1;1;0;0;0;0;0;0;0;0;0
"Lailão: Apaga, fiquei MTfeia, parece quero gorda e com peito caído
Lary: Tu é feia
 Lary: Não reclama
Lailão: Que""
 Lailão: Vai tnc";1;1;1;0;0;0;0;0;0;0;0;0
ÁS VEZES O SALÁRIO POUCO IMPORTA QUANDO A GENTE TRABALHA SENTINDO PRAZER https://t.co/JguY8eeq7n;0;0;0;0;0;0;0;0;0;0;0;0
RT @thiisrita: Love on Top mas de fufas, estou lá;1;0;0;0;0;1;0;0;0;0;0;0
II RAPAZ, SAI FORA VOCÊ É HOMEM @gabrielpgd23;1;1;0;0;0;0;0;0;0;0;0;0
Uma mulher que não concorda com o feminismo não tem outra definição a não ser burra.;1;1;0;0;0;0;0;0;0;0;0;0
Estas poeiras vindas do norte de África entram impunemente em Portugal e sujam os carros todos. Para quando a construção de um muro?;1;0;0;0;0;0;0;0;0;0;1;0
"@edmilsonpapo10 @elpais_brasil 
Segundo os esquerdopatas, vender o país pra China não tem problema. 
Mas se os EUA comprar é imperialismo.";1;0;0;0;1;0;0;0;0;0;0;0
"@gustavozelele Devem ser respondido: ""chama de puta, vadia e manda ir lavar uma louça"".";1;1;0;0;0;0;0;0;0;0;0;0
"""Musical? kiporréssa?!"" Por um homem que é homem";1;1;0;0;0;0;0;0;0;0;0;0
"""ah mas artista tal eh gorda, ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA";1;1;1;0;0;0;0;0;0;0;0;0
Final do dia das mulheres e vc ja pode ser feliz por não ser MARXISTA (ja que nao pode dizer feminista né, q pegam _ https://t.co/T0Xe98ultC;1;1;0;0;1;0;0;0;0;0;0;0
RT @IndeliCath: #meuamigosecreto  diz que eu sou legal mas pediu pra ficar comigo e eu disse não,agora ele diz q eu sou vagabunda;1;1;0;0;0;0;0;0;0;0;0;0
RT @Chiiaritta: @Curate_Angola e não tem segredo, basta explicar a elas q o amor n tem limites de raças, etnia, género, físico e etc. isso _;0;0;0;0;0;0;0;0;0;0;0;0
A professora de E.F escreveu meu nome errado, que mulher burra ;1;1;0;0;0;0;0;0;0;0;0;0
É, POR QUÊ? RT @Patriciakataki    Vc me deixou..! pq??;0;0;0;0;0;0;0;0;0;0;0;0
RT @voluptama: Quando o Secretário foi para o Real Madrid, o PdC teve de passar atender os telefones https://t.co/KSx4p0yVs6;0;0;0;0;0;0;0;0;0;0;0;0
vcs sabem como minhas irmãs fazem para saber q estão grávidas? enfiam uma banana na xana, se voltar mordida é porque estão.;0;0;0;0;0;0;0;0;0;0;0;0
Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião de violência;0;0;0;0;0;0;0;0;0;0;0;0
"@Mawara @elmalditocabron Não. Tem que começar a se opor ao islã de verdade, inclusive ser contra ""refugiados"" no ocidente.";1;0;0;0;0;0;0;0;0;0;1;0
@gabrisinhas @LeoLimaDuarte racismo inverso é mimimi de branco. deus é uma palavra que existe, mas deus não existe miga;1;0;0;1;0;0;0;0;0;0;0;0
"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro!
Virou um personagem bicha pra ganhar money da gayzada";1;0;0;0;0;1;0;0;0;0;0;0
A outra lá fica de cara feia. Aí se abre toda com a droga do sertanejo. Mulher burra, viu? #bbb17;1;1;0;0;0;0;0;0;0;0;0;0
Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo;1;1;1;0;1;0;0;0;0;0;0;0
RT @feministinho: Hoje vi uma mulher se afogando no clube. Fiquei apenas de longe incentivando-a para não roubar seu protagonismo. O velóri _;1;1;0;0;0;0;0;0;0;0;0;0
Hoje é o dia da mulher e eu realmente tô de parabéns viu!!!!! PQ EU ACABEI DE FAZER A MAIOR MERDA Q EU PODERIA TER FEITO!!! Que menina burra;1;1;0;0;0;0;0;0;0;0;0;0
Nosso livro tá com um mega desconto na @amazon! Sai só por R$ 17,94! https://t.co/4XWtzrIYYx via @amazon;0;0;0;0;0;0;0;0;0;0;0;0
RT @Egocentricpapi: Mulher inteligente é outro mambo ya, não tem como! Burra não, pode ser bue bonita mas burra ta gato, pode morrer..;1;1;0;0;0;0;0;0;0;0;0;0
FAKE NEWS! Toda a gente sabe que só os brancos praticam a escravatura e que o Islão é a religião da paz. Só propaga _ https://t.co/0Z0o0cFRk6;0;0;0;0;0;0;0;0;0;0;0;0
Sapatao nao deveria sentir cólica, muito menos menstruar ;1;0;0;0;0;1;0;0;0;0;0;0
a vantagem de namorar uma mendiga é que na hora de levar embora pra casa vc pode deixá-la em qualquer lugar;1;1;0;0;0;0;0;0;0;1;0;0
RT @prylliimaa: @cicibranco @UOLNoticias @UOL burra pq não concordo com vcs? Pensei q a mulher fosse livre. Ah, é...A liberdade acaba quand _;1;1;0;0;0;0;0;0;0;0;0;0
"as fufas usam sempre o msm argumento
""como mais cona que tu""";1;0;0;0;0;1;0;0;0;0;0;0
"EU TENHO PENA DAS MULHERES COM ESSE HOMENS DE HOJE
ACHO QUE EU VIRARIA SAPATÃO, OLHA DÁ VERGONHA DA MINHA RAÇA _ https://t.co/z4wRncC98n";1;1;0;0;0;0;0;0;0;0;0;0
RT @gaviaochis: Golpe do Troco, bem na hora que o meliante pega o troco, esconde uma nota no meio da carteira e diz para a atendente que o _;0;0;0;0;0;0;0;0;0;0;0;0
@Mih_ArmstrongL @otmar03 defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda;0;0;0;0;0;0;0;0;0;0;0;0
RT @New_Delia: E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gente não dá _;1;0;0;0;0;0;0;0;0;0;1;0
@catracalivre Feminismo: movimento de cooptação de mulheres p/ a militância esquerdista, não defende mulheres. O Bo _ https://t.co/2AL5dbOqm1;0;0;0;0;0;0;0;0;0;0;0;0
"@ptana_ @anajuliacostaf1 gorda feia 
xodade";1;1;1;0;0;0;0;0;0;0;0;0
hoje a mulher é linda é amor  etc etc... amanha a mulher é vagabunda puta e burra;1;1;0;0;0;0;0;0;0;0;0;0
sapatão trovando igual homem https://t.co/dELjHkpPhx;1;0;0;0;0;1;0;0;0;0;0;0
fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ;1;0;0;0;0;1;0;0;0;0;0;0
@guiwde @JosyTelles_REAL Acolher refugiados loirinhos não tá na moda, não dá ibope pra ninguém. Mas se forem LGBT...;1;0;0;0;0;0;0;0;0;0;1;0
a mina é tão gorda quem nem a indireta que mandei pra ela serviu;1;1;1;0;0;0;0;0;0;0;0;0
É mta falta de uma louça, de umas roupas pra passar, de um chão de banheiro pra esfregar um pano https://t.co/VTif2nyuNo;1;1;0;0;0;0;0;0;0;0;0;0
pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda;1;0;0;0;0;1;0;0;0;0;0;0
RT @igald_: gente sigam o @direitafalando ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o PT quer _;0;0;0;0;0;0;0;0;0;0;0;0
Falou a q chama as pessoas de burra só pq ela não quer ficar em casa fazendo seu papel de mulher: LAVAR LOUÇA https://t.co/dGba7kK2oy;1;1;0;0;0;0;0;0;0;0;0;0
Essa hora é qdo a mulher quer sair da balada pra ir pra casa pra levar vara;1;1;0;0;0;0;0;0;0;0;0;0
"passou umas mulheres do meu lado e ficaram cochichando ""é sapatão""";1;0;0;0;0;1;0;0;0;0;0;0
Raiane sapatão fld dá mh bunda KKKKKKKKK;1;0;0;0;0;1;0;0;0;0;0;0
Mas não há muito o que Berlim possa fazer para responder ao insulto. A Alemanha depende de Erdogan para frear o fluxo de refugiados.;0;0;0;0;0;0;0;0;0;0;0;0
"""La La Land"" mais parece titulo de um doc. sobre a terra dos larilas e das fufas.. O mundo esta perdido.";1;0;0;0;0;1;0;0;0;0;0;0
"Acabei de ouvir uma cigana dizer q ""os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado"".
O cliché morreu hj às 16h09";1;0;0;1;0;0;1;0;0;0;0;0
"feliz dia do ""eu to gorda, feia e inchada"" feliz dia da TPM meninas ";1;1;1;0;0;0;0;0;0;0;0;0
"o pior de tudo que é uma MULHER defendendo um filho da puta que assume ser abusivo E ELA DEFENDE O CARA
MIGA PARA VC TA SENDO BURRA";1;1;0;0;0;0;0;0;0;0;0;0
"""Uma mulher nua seria menos perigosa q é uma saia habilmente exibida, q cobre tudo e, ao mesmo tempo, deixa tudo à vista."" #MulherDeVerdade";1;1;0;0;0;0;0;0;0;0;0;0
Hj é mulher maravilhosa, mulher é isso e aquilo..amanhã é pq mulher é tudo burra, N pode dirigir, lugar de mulher é no fogão..hipócritas flw;1;1;0;0;0;0;0;0;0;0;0;0
RT @thais_inha: #EuParo pq há disparidade salarial, dificuldade de reinserção no mercado, discriminação por ter filhos/estar grávida e dupl _;1;1;0;0;0;0;0;0;0;0;0;0
jr q ñ th paciência p dramas d fufas;1;0;0;0;0;1;0;0;0;0;0;0
RT @JhullyMelo79: gnt, eu n sou sapatao , esse viado q me chama assim kkk;1;0;0;0;0;1;0;0;0;0;0;0
Chamaram a Gattaz de sapatão na arena jeuanuaneuaheuhasesse e o Glinhas de viado em Minas. Hum, Vamos militar?;1;0;0;0;0;1;0;0;0;0;0;0
Tem tanta sapatão bonita em SP que da ate vontade de ficar por aqui mesmo;1;0;0;0;0;1;0;0;0;0;0;0
Aaaaaa Turma de 9 homens e eu, o prof fala de cabo sapatão (conector femea femea) e todo mundo olha pra mim;1;0;0;0;0;1;0;0;0;0;0;0
homem que é homem arrota com suco de laranja, no ouvido da namorada.;1;1;0;0;0;0;0;0;0;0;0;0
Uma #MulherDeVerdade não é adepta a joguinhos infantis. É sincera, fala o que pensa e o que sente.;1;1;0;0;0;0;0;0;0;0;0;0
@HelderRocha16 @ChagaLuccas caso de um não, eu vejo na tv tb como os gays morrem.. por puro ciume do companheiro..;1;0;0;0;0;1;0;0;0;0;0;0
"SÓ LEMBRANDO, HOJE 08 DE MARÇO É #DiaDaMulher 
M - U - L - H - E - R
PRA HOMEM QUE USA SAIA, MAQUIAGEM ETC:
SEU DIA É O 1º DE ABRIL.
#PAZ";1;1;0;0;0;0;0;0;0;0;0;0
Acho muito legal as feministas que compartilham coisa do quebrando o tabu e chamam as outras de gorda, feia e briga por macho, parabéns p vc;1;1;1;0;0;0;0;0;0;0;0;0
"#SerMulherÉ TER (OU JÁ TER POSSUÍDO) ÚTERO, OVÁRIO, TROMPAS DE FALÓPIO ETC 
RESTO É GAMBIARRA
#InternationalWomensDay FELIZ DIA DAS MULHERES";1;1;0;0;0;0;0;0;0;0;0;0
"Comentou com ""ata"" , já sei que é feminista muxibenta...
AHH, VÃO LAVAR A LOUÇA SUAS MAL AMADAS!!!!";1;1;0;0;1;0;0;0;0;0;0;0
@jujucardoso10 típicas frases das gajas, pq hj e o dia da mulher! burra!!!!!!;1;1;0;0;0;0;0;0;0;0;0;0
@Jgdm1965 não fosse o Benfica e ainda teria os dentes desalinhados...;0;0;0;0;0;0;0;0;0;0;0;0
"Terrorista marroquino recebia apoio financeiro do Estado e viveu num centro social 
https://t.co/Vpev4geiiS";0;0;0;0;0;0;0;0;0;0;0;0
RT @andrefran: Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN;0;0;0;0;0;0;0;0;0;0;0;0
Q mulher estúpida! https://t.co/31IFZgfzxR;1;1;0;0;0;0;0;0;0;0;0;0
"RT @annyxv: O #diadamulher não é uma ""data comemorativa"". É um dia para conscientização da luta diária das mulheres em busca de respeito e _";0;0;0;0;0;0;0;0;0;0;0;0
@beckttx @spacelerman ELA EH SAPATAO EH LARISSA JOGA IDEIA VAI Q ELA SE ENCANTA;1;0;0;0;0;1;0;0;0;0;0;0
MDS essa mulher que atende aqui é muito burra cara;1;1;0;0;0;0;0;0;0;0;0;0
"RT @alcoolinda: teresa: quero ir ao quintal
toda a gente excepto eu: *ignores*
teresa: é um sitio de fufas
toda a gente: BORA!1!!!!";1;0;0;0;0;1;0;0;0;0;0;0
RT @naominfeliz: eu ainda não superei o clipe de baiana e esse casal sapatão afrocentrado  https://t.co/EROEk1lBZ6;1;0;0;0;0;1;0;0;0;0;0;0
RT @lionnisterz: AS SAPATÃO TÃO NERVOSAZ https://t.co/utM5uaa14Y;1;0;0;0;0;1;0;0;0;0;0;0
"Matérias que deveriam ser obrigatórias (meninas)
- PORT/MATEM
- Não seja uma vadia mentirosa
- Romantismo: merda
- Seja chupeteira";1;1;0;0;0;0;0;0;0;0;0;0
RT @juandddrade: 7 eu to CAGANDO pras pessoas que me chamam de gorda, magra, alta, baixa, feia, etc, são só opiniões e a minha é a que vale;1;1;0;0;0;0;0;0;0;0;0;0
"Sapatão fala ""AAAAAAAAAA"" de alegria, de aleluia kkkkkkkk https://t.co/Wgr9drJ2YK";1;0;0;0;0;1;0;0;0;0;0;0
"Estes 2 golos e as respetivas jogadas são mais uma prova de que o Benfica está a ser claramente levado ao colo na Taça da Liga
#VERGONHA";0;0;0;0;0;0;0;0;0;0;0;0
"Ver 1 mulher com 1 olho negro é das coisas que mais me revolta.
Nunca sei se é 1 ex do Carrilho ou 1 gótica a passar dificuldades económicas";0;0;0;0;0;0;0;0;0;0;0;0
@lipesff @Johnnschubert VERDADE! Ele sempre foi gatinho, mas eu era sapatão demais para prestar atenção hahahah;1;0;0;0;0;1;0;0;0;0;0;0
TÃO LAMENTÁVEL QUANDO SUA PHOTO SÉLFI NA ACADEMIA EVIDENCIANDO A MUSCULATURA VAI CRIAR VERGONHA RAPAZ _ https://t.co/DAscgN4SQb;1;1;0;0;0;0;0;0;0;0;0;0
RT @ly_carr: Toda vez que vejo homem comentando que toda feminista é sapatão tenho vontade de gritar no ouvido dele QUEM DERA;1;1;0;0;1;1;0;0;0;0;0;0
Homem que é homem não nota o esmalte das mulheres;1;1;0;0;0;0;0;0;0;0;0;0
RT @barata2001: @bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao;1;0;0;0;0;1;0;0;0;0;0;0
"Mulher sofre na balada?
Se uma gorda feia quiser pegar o cara, ou ele pega e fica c/ fama de barangueiro ou não pega e fica c/ fama de viado";1;1;1;0;0;0;0;0;0;0;0;0
Ontem fui ver o Benfica. Foi uma grande noite, até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o Ederson...;0;0;0;0;0;0;0;0;0;0;0;0
porra q mulher burra;1;1;0;0;0;0;0;0;0;0;0;0
sai ow não sou tuas nega;1;1;0;1;0;0;0;0;0;0;0;0
@CapitalismoOP @editorahumanas vdd!! Porque eles estão pouco se importando para a segurança dá mulher!!!;1;1;0;0;0;0;0;0;0;0;0;0
@LuanDUG mulher é tudo burra  brincadeira! ;1;1;0;0;0;0;0;0;0;0;0;0
Feliz dia das mulheres @RachelSherazade, certamente a principal voz feminina na TV;0;0;0;0;0;0;0;0;0;0;0;0
Desculpa gente, mas quando vejo mulher falando mal do feminismo eu só consigo pensar que ela é muito burra ou não sabe o que é feminismo;1;1;0;0;0;0;0;0;0;0;0;0
@nyahler Uma pessoa com anorexia se considera GORDO, mas é MAGRO. voce pode se considerar o que quiser...mas biologicamente é so XX ou XY;1;1;0;0;0;0;0;0;0;0;0;0
O Henrique Raposo já terá dito que nada tem contra comunas ou fachos, pois até tem um amigo que é as duas coisas...;0;0;0;0;0;0;0;0;0;0;0;0
"@CusquicesFufas Um twitter sobre as ""fufas"" do porto. Realmente há demasiado tempo livre. Que tal varrer um chão e lavar uma loiça?";1;0;0;0;0;1;0;0;0;0;0;0
Mariel tem uma mania feia de ficar me chamando de gorda ;1;1;1;0;0;0;0;0;0;0;0;0
@laurensisart se for gorda, feia, mt magra, isso e aquilo, é DA MULHER e não de uma mulher específica cara....aiai vou nem falar mais nada;1;1;1;0;0;0;0;0;0;0;0;0
#Encontro a feminista se droga, bebê até cair e sai com um cara q conheceu há 2 min, usuário de droga, e depois quer reclamar de assedio...;1;1;0;0;1;0;0;0;0;0;0;0
RT @jpintocoelho60: A Europa, muito doente e submissa a estes espectáculos de mariquice nojenta, claro que se torna presa fácil do Islão in _;1;0;0;0;0;1;0;1;0;0;0;0
"pré adolescente?
tenho idade pra ser teu pai
só não sou pq uso camisinha https://t.co/GM9KKDoj8P";0;0;0;0;0;0;0;0;0;0;0;0
Levante-se diante do cabelo branco, honre o homem idoso e tenha temor do seu Deus. Eu sou Jeová. (Lv. 19:32);0;0;0;0;0;0;0;0;0;0;0;0
batalha no dia da mulher e eu nem lembrei burra meixmo deve ter sido top;1;1;0;0;0;0;0;0;0;0;0;0
"@wondcabeyo ninguém me quer mesmo 
Sou feia,gorda,chata";1;1;1;0;0;0;0;0;0;0;0;0
Mimimi do @jornalnacional agora é contra Marine LePen;0;0;0;0;0;0;0;0;0;0;0;0
essa gente que quer combater o racismo mas diz q por uma pessoa ser branca ela não pode fazer x coisa.....tipo se vestir de iemanjá;1;0;0;1;0;0;0;0;0;0;0;0
Tem gente tão chata e burra que nem entende porque tem um dia da mulher;1;1;0;0;0;0;0;0;0;0;0;0
RT @GABRIELPlNHEIRO: Nem todo trans é estuprador mas existem, sim Não vamos deixar as meninas com homens no banheiras sozinhas https://t.co _;1;1;0;0;0;0;0;0;0;0;0;0
eu sou gorda, meu cabelo não é bom, minha cara é bem feia;1;1;0;0;0;0;0;0;0;0;0;0
#NaoAceitamosRefugiados A Imprensa preocupa-se tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no Oriente Medio;1;0;0;0;0;0;0;0;0;0;1;0
Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção https://t.co/5Rh77WFmVB;1;0;0;0;0;0;0;0;0;0;1;0
@ruandismo não, só me chama de sapatão as vezes;1;0;0;0;0;1;0;0;0;0;0;0
Meu Deus!!! Que absurdo e humilhante dizer que a mulher veio da costela de Adão!!!!!! https://t.co/8GfTzszjr9;0;0;0;0;0;0;0;0;0;0;0;0
Jeff Sessions é um homem honesto. Ele não disse nada de errado. Podia ter respondido com maior precisão, mas claram _ https://t.co/CyZ5nbTYIX;0;0;0;0;0;0;0;0;0;0;0;0
Alexandre Moraes não deveria sequer ter sido Ministro, agora ocupará uma cadeira no STF? Gsus;0;0;0;0;0;0;0;0;0;0;0;0
a solução para o racismo é PARAR DE FALAR SOBRE ELE foi o morgan freeman q disse;1;0;0;1;0;0;0;0;0;0;0;0
RT @csl_silva: Mulher burra machucou meu braço;1;1;0;0;0;0;0;0;0;0;0;0
@killercookie77 eu vejo sapatao fazendo isso e fico meu amor acho q JA CHEGA DE INTERNET POR HOJE PRA VC https://t.co/PdUGX4MB8Q;1;0;0;0;0;1;0;0;0;0;0;0
"""A mulher tem que ser o que ela quiser""
MAS NAO USA DECOTE SUA VADIA NAO PODE, TEMOS QUE ANDAR TODAS DE BURCA";1;1;0;0;0;0;0;0;0;0;0;0
Jamais confunda um homem porco a um @homemdeverdade, um @homemdeverdade sabe bem a hora de lavar as mãos !;0;0;0;0;0;0;0;0;0;0;0;0
"Feliz dia do ""essa é puta"", ""essa é vadia"" ""essa é feia"" ""essa é gorda"", huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg";1;1;1;0;0;0;0;0;0;0;0;0
RT @editorahumanas: Feliz dia internacional da mulher! https://t.co/zcICp6wAWp;0;0;0;0;0;0;0;0;0;0;0;0
filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim;1;1;0;0;0;0;0;0;0;0;0;0
Só podia ser mulher pra reparar roupa https://t.co/rrFyFds3RH;1;1;0;0;0;0;0;0;0;0;0;0
"RT @carolinaamatos: ""Quem não conheça as fufas que as compre"" foi a melhor frase que disse hoje, fds";1;0;0;0;0;1;0;0;0;0;0;0
@thienques pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping;1;1;1;0;0;0;0;0;0;0;0;0
Tu e a sardinha parecem fufas meu —_ Somos namuradas, está na cara  https://t.co/3lIZLG1vEa;1;0;0;0;0;1;0;0;0;0;0;0
ainda estou surpreendida com a cara de sapatão dessa camilinha https://t.co/yGYxHrvIl8;1;0;0;0;0;1;0;0;0;0;0;0
Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu;1;0;0;0;0;1;0;0;0;0;0;0
"RT @direitafalando: hj vou prestar queixa por ter sido vitima de racismo inverso
me chamaram de branco azedo";1;0;0;1;0;0;0;0;0;0;0;0
"Tô com uma vontade (bem grande) de mandar a atual dá minha ex ir se fuder!!!
*O que ela quer ficar me encarando*";0;0;0;0;0;0;0;0;0;0;0;0
mais sapatão que isso, só isso https://t.co/LadAgP8NRx;1;0;0;0;0;1;0;0;0;0;0;0
Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz;0;0;0;0;0;0;0;0;0;0;0;0
Eu não me importo se a pessoa é magra gorda feia bonita se é de humanas ou exatas, se ela me tratar bem eu vou retribuir da mesma forma;0;0;0;0;0;0;0;0;0;0;0;0
"engraçado que eu percebo que qt + bonita a menina for
+ ela se acha feia/gorda
e quanto + feia
+ se acha 
pq meol deols";1;1;1;0;0;0;0;0;0;0;0;0
RT @bonisss: A cada dia que passa cresce aindamais os adeptos à Marcha do Orgulho Hétero!!! RT Pelos poucos héteros que restam!!;1;0;0;0;0;1;0;0;0;0;0;0
"Que mulher burra do cacete 
Vsf alana";1;1;0;0;0;0;0;0;0;0;0;0
"Matérias q deveriam ser obrigatórias (meninos)
- PORT/MATEM
- Geografia/Hist
- Largar de viadagem
- Seja homem
- Coma mulher direito seu FDP";1;1;0;0;0;1;0;0;0;0;0;0
"""Parabéns pra você, mulher. Parabéns pra você que é feia, gorda, não se cuida, coitada. Que não vai arranjar... https://t.co/CEoqvg3lGa";1;1;1;0;0;0;0;0;0;0;0;0
